Chromosome,Bin,geneDensity
BhS8,13250001-13275000,0.15736
BhS8,13275001-13300000,0.00304
BhS8,13300001-13325000,0.13884
BhS8,13325001-13350000,0
BhS8,13350001-13375000,0.68768
BhS8,13375001-13400000,0.04172
BhS8,13400001-13425000,0
BhS8,13425001-13450000,0
BhS8,13450001-13475000,0.27944
BhS8,13475001-13500000,0.48964
BhS8,13500001-13525000,0.09032
BhS8,13525001-13550000,0
BhS8,13550001-13575000,0
BhS8,13575001-13600000,0.169
BhS8,13600001-13625000,0
BhS8,13625001-13650000,0.47072
BhS8,13650001-13675000,0.17968
BhS8,13675001-13700000,0.60764
BhS8,13700001-13725000,0.05736
BhS8,13725001-13750000,0.01232
BhS8,13750001-13775000,0.08576
BhS8,13775001-13800000,0.71388
BhS8,13800001-13825000,0.0516
BhS8,13825001-13850000,0.05884
BhS8,13850001-13875000,0.26476
BhS8,13875001-13900000,0
BhS8,13900001-13925000,0.02592
BhS8,13925001-13950000,0.5044
BhS8,13950001-13975000,0
BhS8,13975001-14000000,0.19284
BhS8,14000001-14025000,0.08732
BhS8,14025001-14050000,0.34532
BhS8,14050001-14075000,0.23084
BhS8,14075001-14100000,0.32312
BhS8,14100001-14125000,0.04112
BhS8,14125001-14150000,0.57452
BhS8,14150001-14175000,0.58892
BhS8,14175001-14200000,0.70608
BhS8,14200001-14225000,0.55712
BhS8,14225001-14250000,0.44244
BhS8,14250001-14275000,0.09212
BhS8,14275001-14300000,0.16468
BhS8,14300001-14325000,0
BhS8,14325001-14350000,0.37708
BhS8,14350001-14375000,0.80888
BhS8,14375001-14400000,0.61892
BhS8,14400001-14425000,0.62124
BhS8,14425001-14450000,0.17188
BhS8,14450001-14475000,0
BhS8,14475001-14500000,0.36076
BhS8,14500001-14525000,0.66612
BhS8,14525001-14550000,0.63568
BhS8,14550001-14575000,0.38928
BhS8,14575001-14600000,0.13372
BhS8,14600001-14625000,0.25012
BhS8,14625001-14650000,0
BhS8,14650001-14675000,0.67088
BhS8,14675001-14700000,0.0746
BhS8,14700001-14725000,0.32164
BhS8,14725001-14750000,0.65936
BhS8,14750001-14775000,0.31708
BhS8,14775001-14800000,0.2504
BhS8,14800001-14825000,0.01328
BhS8,14825001-14850000,0.48876
BhS8,14850001-14875000,0.43148
BhS8,14875001-14900000,0.3984
BhS8,14900001-14925000,0
BhS8,14925001-14950000,0
BhS8,14950001-14975000,0.23404
BhS8,14975001-15000000,0.16108
BhS8,15000001-15025000,0.22832
BhS8,15025001-15050000,0.21088
BhS8,15050001-15075000,0.56784
BhS8,15075001-15100000,0.08116
BhS8,15100001-15125000,0.05892
BhS8,15125001-15150000,0.51752
BhS8,15150001-15175000,0.1996
BhS8,15175001-15200000,0.14664
BhS8,15200001-15225000,0.28304
BhS8,15225001-15250000,0.42504
BhS8,15250001-15275000,0.28416
BhS8,15275001-15300000,0.07864
BhS8,15300001-15325000,0.04764
BhS8,15325001-15350000,0.16608
BhS8,15350001-15375000,0.07592
BhS8,15375001-15400000,0.34344
BhS8,15400001-15425000,0.34112
BhS8,15425001-15450000,0.1894
BhS8,15450001-15475000,0.38244
BhS8,15475001-15500000,0.616
BhS8,15500001-15525000,0.37132
BhS8,15525001-15550000,0.28644
BhS8,15550001-15575000,0.16868
BhS8,15575001-15600000,0
BhS8,15600001-15625000,0.45572
BhS8,15625001-15650000,0.5222
BhS8,15650001-15675000,0.38844
BhS8,15675001-15700000,0.29072
BhS8,15700001-15725000,0.25584
BhS8,15725001-15750000,0.18772
BhS8,15750001-15775000,0.19268
BhS8,15775001-15800000,0.0978
BhS8,15800001-15825000,0.05752
BhS8,15825001-15850000,0.10716
BhS8,15850001-15875000,0.08144
BhS8,15875001-15900000,0.23292
BhS8,15900001-15925000,0.38072
BhS8,15925001-15950000,0.21552
BhS8,15950001-15975000,0.32048
BhS8,15975001-16000000,0.21808
BhS8,16000001-16025000,0.20288
BhS8,16025001-16050000,0.27856
BhS8,16050001-16075000,0.64024
BhS8,16075001-16100000,0.5122
BhS8,16100001-16125000,0.44972
BhS8,16125001-16150000,0.734
BhS8,16150001-16175000,0.81728
BhS8,16175001-16200000,0.53632
BhS8,16200001-16225000,0.69368
BhS8,16225001-16250000,0.25176
BhS8,16250001-16275000,0.43264
BhS8,16275001-16300000,0.0498
BhS8,16300001-16325000,0.27188
BhS8,16325001-16350000,0.21576
BhS8,16350001-16375000,0.41692
BhS8,16375001-16400000,0.53064
BhS8,16400001-16425000,0.51512
BhS8,16425001-16450000,0.59912
BhS8,16450001-16475000,0.09548
BhS8,16475001-16500000,0.56608
BhS8,16500001-16525000,0.5662
BhS8,16525001-16550000,0.42588
BhS8,16550001-16575000,0.24172
BhS8,16575001-16600000,0.61756
BhS8,16600001-16625000,0.66264
BhS8,16625001-16650000,0.31008
BhS8,16650001-16675000,0.4184
BhS8,16675001-16700000,0.2778
BhS8,16700001-16725000,0.6048
BhS8,16725001-16750000,0.54648
BhS8,16750001-16775000,0.55568
BhS8,16775001-16800000,0.72036
BhS8,16800001-16825000,0.0876
BhS8,16825001-16850000,0.17372
BhS8,16850001-16875000,0.32556
BhS8,16875001-16900000,0.29996
BhS8,16900001-16925000,0.39596
BhS8,16925001-16950000,0.64636
BhS8,16950001-16975000,0.28888
BhS8,16975001-17000000,0.56196
BhS8,17000001-17025000,0.639
BhS8,17025001-17050000,0.601
BhS8,17050001-17075000,0.407
BhS8,17075001-17100000,0.54256
BhS8,17100001-17125000,0.65696
BhS8,17125001-17150000,0.79096
BhS8,17150001-17175000,0.59012
BhS8,17175001-17200000,0.61732
BhS8,17200001-17225000,0.59048
BhS8,17225001-17250000,0.85264
BhS8,17250001-17275000,0.458
BhS8,17275001-17300000,0.32144
BhS8,17300001-17325000,0.14644
BhS8,17325001-17350000,0.13096
BhS8,17350001-17375000,0
BhS8,17375001-17400000,0
BhS8,17400001-17425000,0.03744
BhS8,17425001-17450000,0
BhS8,17450001-17475000,0.70272
BhS8,17475001-17500000,0.53556
BhS8,17500001-17525000,0.51036
BhS8,17525001-17550000,0.21792
BhS8,17550001-17575000,0.74536
BhS8,17575001-17600000,0.22848
BhS8,17600001-17625000,0
BhS8,17625001-17650000,0.0132
BhS8,17650001-17675000,0.06528
BhS8,17675001-17700000,0.04
BhS8,17700001-17725000,0.1866
BhS8,17725001-17750000,0.07444
BhS8,17750001-17775000,0.49344
BhS8,17775001-17800000,0.30888
BhS8,17800001-17825000,0.1422
BhS8,17825001-17850000,0.16936
BhS8,17850001-17875000,0.60368
BhS8,17875001-17900000,0.10868
BhS8,17900001-17925000,0.07732
BhS8,17925001-17950000,0.34532
BhS8,17950001-17975000,0.36876
BhS8,17975001-18000000,0.43664
BhS8,18000001-18025000,0.43432
BhS8,18025001-18050000,0.39188
BhS8,18050001-18075000,0.61052
BhS8,18075001-18100000,0.72852
BhS8,18100001-18125000,0.6242
BhS8,18125001-18150000,0.537
BhS8,18150001-18175000,0.69956
BhS8,18175001-18200000,0.41976
BhS8,18200001-18225000,0.55632
BhS8,18225001-18250000,0.65744
BhS8,18250001-18275000,0.70744
BhS8,18275001-18300000,0.19012
BhS8,18300001-18325000,0.3912
BhS8,18325001-18350000,0.25352
BhS8,18350001-18375000,0.60912
BhS8,18375001-18400000,0.46092
BhS8,18400001-18425000,0.02052
BhS8,18425001-18450000,0.8408
BhS8,18450001-18475000,0.822
BhS8,18475001-18500000,0.4342
BhS8,18500001-18525000,0.54496
BhS8,18525001-18550000,0.82668
BhS8,18550001-18575000,0.6708
BhS8,18575001-18600000,0.91088
BhS8,18600001-18625000,0.71252
BhS8,18625001-18650000,0.52124
BhS8,18650001-18675000,0.13736
BhS8,18675001-18700000,0.32812
BhS8,18700001-18725000,0.13672
BhS8,18725001-18750000,0.33224
BhS8,18750001-18775000,0.78992
BhS8,18775001-18800000,0.6238
BhS8,18800001-18825000,0.5606
BhS8,18825001-18850000,0.10108
BhS8,18850001-18875000,0.38692
BhS8,18875001-18900000,0.1806
BhS8,18900001-18925000,0.32328
BhS8,18925001-18950000,0.42932
BhS8,18950001-18975000,0.12732
BhS8,18975001-19000000,0.39264
BhS8,19000001-19025000,0.10304
BhS8,19025001-19050000,0.82924
BhS8,19050001-19075000,0.85576
BhS8,19075001-19100000,0.3212
BhS8,19100001-19125000,0.3052
BhS8,19125001-19150000,0.14
BhS8,19150001-19175000,0.2008
BhS8,19175001-19200000,0.1238
BhS8,19200001-19225000,0.44316
BhS8,19225001-19250000,0.49928
BhS8,19250001-19275000,0.48696
BhS8,19275001-19300000,0.19148
BhS8,19300001-19325000,0.52036
BhS8,19325001-19350000,0.25728
BhS8,19350001-19375000,0.54036
BhS8,19375001-19400000,0.62612
BhS8,19400001-19425000,0.36884
BhS8,19425001-19450000,0.68816
BhS8,19450001-19475000,0.25824
BhS8,19475001-19500000,0.38768
BhS8,19500001-19525000,0.053
BhS8,19525001-19550000,0.39332
BhS8,19550001-19575000,0.67024
BhS8,19575001-19600000,0.82752
BhS8,19600001-19625000,0.35232
BhS8,19625001-19650000,0.67404
BhS8,19650001-19675000,0.65596
BhS8,19675001-19700000,0.42096
BhS8,19700001-19725000,0.34932
BhS8,19725001-19750000,0.66064
BhS8,19750001-19775000,0.68296
BhS8,19775001-19800000,0.62484
BhS8,19800001-19825000,0.64076
BhS8,19825001-19850000,0.52504
BhS8,19850001-19875000,0.65208
BhS8,19875001-19900000,0.32908
BhS8,19900001-19925000,0.86328
BhS8,19925001-19950000,0.64148
BhS8,19950001-19975000,0.78364
BhS8,19975001-20000000,0.35792
BhS8,20000001-20025000,0.42932
BhS8,20025001-20050000,0.54596
BhS8,20050001-20075000,0.59208
BhS8,20075001-20100000,0.76744
BhS8,20100001-20125000,0.39584
BhS8,20125001-20150000,0.69716
BhS8,20150001-20175000,0.3686
BhS8,20175001-20200000,0.47452
BhS8,20200001-20225000,0.37948
BhS8,20225001-20250000,0.75368
BhS8,20250001-20275000,0.2076
BhS8,20275001-20300000,0.05804
BhS8,20300001-20325000,0.35784
BhS8,20325001-20350000,0.60956
BhS8,20350001-20375000,0.85624
BhS8,20375001-20400000,0.76164
BhS8,20400001-20425000,0.83016
BhS8,20425001-20450000,0.7236
BhS8,20450001-20475000,0.53792
BhS8,20475001-20500000,0.75776
BhS8,20500001-20525000,0.61068
BhS8,20525001-20550000,0.62792
BhS8,20550001-20575000,0.72712
BhS8,20575001-20600000,0.83188
BhS8,20600001-20625000,0.65256
BhS8,20625001-20650000,0.12344
BhS8,20650001-20675000,0.67128
BhS8,20675001-20700000,0.53908
BhS8,20700001-20725000,0.79556
BhS8,20725001-20750000,0.44924
BhS8,20750001-20775000,0.81048
BhS8,20775001-20800000,0.8704
BhS8,20800001-20825000,0.77716
BhS8,20825001-20850000,0.5838
BhS8,20850001-20875000,0.68796
BhS8,20875001-20900000,0.6646
BhS8,20900001-20925000,0.5422
BhS8,20925001-20950000,0.83556
BhS9,1-25000,0.63296
BhS9,25001-50000,0.757
BhS9,50001-75000,0.65524
BhS9,75001-100000,0.54596
BhS9,100001-125000,0.50716
BhS9,125001-150000,0.1048
BhS9,150001-175000,0.68028
BhS9,175001-200000,0.82248
BhS9,200001-225000,0.2202
BhS9,225001-250000,0.60588
BhS9,250001-275000,0.56888
BhS9,275001-300000,0.47144
BhS9,300001-325000,0.44876
BhS9,325001-350000,0.7672
BhS9,350001-375000,0.14308
BhS9,375001-400000,0.81328
BhS9,400001-425000,0.50096
BhS9,425001-450000,0.4676
BhS9,450001-475000,0.59924
BhS9,475001-500000,0.2062
BhS9,500001-525000,0.39336
BhS9,525001-550000,0.49004
BhS9,550001-575000,0.54296
BhS9,575001-600000,0.45572
BhS9,600001-625000,0.92608
BhS9,625001-650000,0.30096
BhS9,650001-675000,0.03748
BhS9,675001-700000,0.03036
BhS9,700001-725000,0.48236
BhS9,725001-750000,0.28984
BhS9,750001-775000,0.54368
BhS9,775001-800000,0.23632
BhS9,800001-825000,0.41656
BhS9,825001-850000,0.51068
BhS9,850001-875000,0.01208
BhS9,875001-900000,0.0722
BhS9,900001-925000,0.52172
BhS9,925001-950000,0.51612
BhS9,950001-975000,0.54452
BhS9,975001-1000000,0.68728
BhS9,1000001-1025000,0.3662
BhS9,1025001-1050000,0.60564
BhS9,1050001-1075000,0.515
BhS9,1075001-1100000,0.46308
BhS9,1100001-1125000,0.59064
BhS9,1125001-1150000,0.47348
BhS9,1150001-1175000,0.61696
BhS9,1175001-1200000,0.339
BhS9,1200001-1225000,0.58828
BhS9,1225001-1250000,0.36988
BhS9,1250001-1275000,0.2788
BhS9,1275001-1300000,0.783
BhS9,1300001-1325000,0.27836
BhS9,1325001-1350000,0.65984
BhS9,1350001-1375000,0.69076
BhS9,1375001-1400000,0.70176
BhS9,1400001-1425000,0.21936
BhS9,1425001-1450000,0.2844
BhS9,1450001-1475000,0.5902
BhS9,1475001-1500000,0.5258
BhS9,1500001-1525000,0.30092
BhS9,1525001-1550000,0.40704
BhS9,1550001-1575000,0.58016
BhS9,1575001-1600000,0.52924
BhS9,1600001-1625000,0.29236
BhS9,1625001-1650000,0.57688
BhS9,1650001-1675000,0.2538
BhS9,1675001-1700000,0.37308
BhS9,1700001-1725000,0.4874
BhS9,1725001-1750000,0.7454
BhS9,1750001-1775000,0.25072
BhS9,1775001-1800000,0.63932
BhS9,1800001-1825000,0.1096
BhS9,1825001-1850000,0.46256
BhS9,1850001-1875000,0.24872
BhS9,1875001-1900000,0.2454
BhS9,1900001-1925000,0.24196
BhS9,1925001-1950000,0.23268
BhS9,1950001-1975000,0.50348
BhS9,1975001-2000000,0.46004
BhS9,2000001-2025000,0.8414
BhS9,2025001-2050000,0.30184
BhS9,2050001-2075000,0.29308
BhS9,2075001-2100000,0.461
BhS9,2100001-2125000,0.23856
BhS9,2125001-2150000,0.2648
BhS9,2150001-2175000,0.42036
BhS9,2175001-2200000,0.30064
BhS9,2200001-2225000,0.48664
BhS9,2225001-2250000,0.20496
BhS9,2250001-2275000,0.37004
BhS9,2275001-2300000,0.23784
BhS9,2300001-2325000,0.31496
BhS9,2325001-2350000,0.57492
BhS9,2350001-2375000,0.71684
BhS9,2375001-2400000,0.19804
BhS9,2400001-2425000,0.32308
BhS9,2425001-2450000,0.62204
BhS9,2450001-2475000,0.64848
BhS9,2475001-2500000,0.09012
BhS9,2500001-2525000,0.39296
BhS9,2525001-2550000,0.45424
BhS9,2550001-2575000,0.61648
BhS9,2575001-2600000,0.53472
BhS9,2600001-2625000,0.6074
BhS9,2625001-2650000,0.60084
BhS9,2650001-2675000,0.16308
BhS9,2675001-2700000,0.30184
BhS9,2700001-2725000,0.54448
BhS9,2725001-2750000,0
BhS9,2750001-2775000,0.79476
BhS9,2775001-2800000,0.69784
BhS9,2800001-2825000,0.5068
BhS9,2825001-2850000,0.3462
BhS9,2850001-2875000,0.1516
BhS9,2875001-2900000,0.45268
BhS9,2900001-2925000,0.16392
BhS9,2925001-2950000,0.40668
BhS9,2950001-2975000,0.33408
BhS9,2975001-3000000,0.24984
BhS9,3000001-3025000,0.35256
BhS9,3025001-3050000,0.55696
BhS9,3050001-3075000,0.34884
BhS9,3075001-3100000,0.12756
BhS9,3100001-3125000,0.4416
BhS9,3125001-3150000,0.12304
BhS9,3150001-3175000,0.12532
BhS9,3175001-3200000,0.19896
BhS9,3200001-3225000,0.06396
BhS9,3225001-3250000,0
BhS9,3250001-3275000,0.41176
BhS9,3275001-3300000,0.27496
BhS9,3300001-3325000,0.79108
BhS9,3325001-3350000,0.36424
BhS9,3350001-3375000,0.37228
BhS9,3375001-3400000,0.08868
BhS9,3400001-3425000,0.18736
BhS9,3425001-3450000,0.807
BhS9,3450001-3475000,0.28196
BhS9,3475001-3500000,0.10444
BhS9,3500001-3525000,0
BhS9,3525001-3550000,0.08272
BhS9,3550001-3575000,0.3236
BhS9,3575001-3600000,0.13944
BhS9,3600001-3625000,0.244
BhS9,3625001-3650000,0
BhS9,3650001-3675000,0.0946
BhS9,3675001-3700000,0.51896
BhS9,3700001-3725000,0.55036
BhS9,3725001-3750000,0.40076
BhS9,3750001-3775000,0
BhS9,3775001-3800000,0
BhS9,3800001-3825000,0
BhS9,3825001-3850000,0.06196
BhS9,3850001-3875000,0.38412
BhS9,3875001-3900000,0
BhS9,3900001-3925000,0.08276
BhS9,3925001-3950000,0
BhS9,3950001-3975000,0.2996
BhS9,3975001-4000000,0.27928
BhS9,4000001-4025000,0.63772
BhS9,4025001-4050000,0.87076
BhS9,4050001-4075000,0.61564
BhS9,4075001-4100000,0.19152
BhS9,4100001-4125000,0.26668
BhS9,4125001-4150000,0.53584
BhS9,4150001-4175000,0.37516
BhS9,4175001-4200000,0.50196
BhS9,4200001-4225000,0.05588
BhS9,4225001-4250000,0.13088
BhS9,4250001-4275000,0.25892
BhS9,4275001-4300000,0.12652
BhS9,4300001-4325000,0.22304
BhS9,4325001-4350000,0.0988
BhS9,4350001-4375000,0.15676
BhS9,4375001-4400000,0.46832
BhS9,4400001-4425000,0.52028
BhS9,4425001-4450000,0.44392
BhS9,4450001-4475000,0.47648
BhS9,4475001-4500000,0.38952
BhS9,4500001-4525000,0.05844
BhS9,4525001-4550000,0.22592
BhS9,4550001-4575000,0.26484
BhS9,4575001-4600000,0.40312
BhS9,4600001-4625000,0.46216
BhS9,4625001-4650000,0.08736
BhS9,4650001-4675000,0.24868
BhS9,4675001-4700000,0.04652
BhS9,4700001-4725000,0.75124
BhS9,4725001-4750000,0.5296
BhS9,4750001-4775000,0.67156
BhS9,4775001-4800000,0.17392
BhS9,4800001-4825000,0.27688
BhS9,4825001-4850000,0.33312
BhS9,4850001-4875000,0.39832
BhS9,4875001-4900000,0.15928
BhS9,4900001-4925000,0.66876
BhS9,4925001-4950000,0.23072
BhS9,4950001-4975000,0.23476
BhS9,4975001-5000000,0.54484
BhS9,5000001-5025000,0.24328
BhS9,5025001-5050000,0.37528
BhS9,5050001-5075000,0.60528
BhS9,5075001-5100000,0.1216
BhS9,5100001-5125000,0.42148
BhS9,5125001-5150000,0.33136
BhS9,5150001-5175000,0.44248
BhS9,5175001-5200000,0.24504
BhS9,5200001-5225000,0.33704
BhS9,5225001-5250000,0.39452
BhS9,5250001-5275000,0.16176
BhS9,5275001-5300000,0.54748
BhS9,5300001-5325000,0.29544
BhS9,5325001-5350000,0.44556
BhS9,5350001-5375000,0.3024
BhS9,5375001-5400000,0.08244
BhS9,5400001-5425000,0.06624
BhS9,5425001-5450000,0.56472
BhS9,5450001-5475000,0.28776
BhS9,5475001-5500000,0.3826
BhS9,5500001-5525000,0.67256
BhS9,5525001-5550000,0.15144
BhS9,5550001-5575000,0.6048
BhS9,5575001-5600000,0.19576
BhS9,5600001-5625000,0.41944
BhS9,5625001-5650000,0.7222
BhS9,5650001-5675000,0.18676
BhS9,5675001-5700000,0.49328
BhS9,5700001-5725000,0.1742
BhS9,5725001-5750000,0.6906
BhS9,5750001-5775000,0.695
BhS9,5775001-5800000,0.39592
BhS9,5800001-5825000,0.15176
BhS9,5825001-5850000,0.11164
BhS9,5850001-5875000,0.38824
BhS9,5875001-5900000,0.4378
BhS9,5900001-5925000,0.8176
BhS9,5925001-5950000,0.52128
BhS9,5950001-5975000,0.28004
BhS9,5975001-6000000,0.17112
BhS9,6000001-6025000,0.50596
BhS9,6025001-6050000,0.32308
BhS9,6050001-6075000,0.24412
BhS9,6075001-6100000,0.0912
BhS9,6100001-6125000,0.51648
BhS9,6125001-6150000,0.33648
BhS9,6150001-6175000,0.16964
BhS9,6175001-6200000,0.16756
BhS9,6200001-6225000,0.3974
BhS9,6225001-6250000,0.102
BhS9,6250001-6275000,0.47496
BhS9,6275001-6300000,0.66272
BhS9,6300001-6325000,0.57244
BhS9,6325001-6350000,0.67524
BhS9,6350001-6375000,0.39328
BhS9,6375001-6400000,0.22584
BhS9,6400001-6425000,0.54148
BhS9,6425001-6450000,0.612
BhS9,6450001-6475000,0.5296
BhS9,6475001-6500000,0.53152
BhS9,6500001-6525000,0.69452
BhS9,6525001-6550000,0.51164
BhS9,6550001-6575000,0.56128
BhS9,6575001-6600000,0.646
BhS9,6600001-6625000,0.1944
BhS9,6625001-6650000,0.6506
BhS9,6650001-6675000,0.65468
BhS9,6675001-6700000,0.47864
BhS9,6700001-6725000,0.20452
BhS9,6725001-6750000,0.35144
BhS9,6750001-6775000,0.14708
BhS9,6775001-6800000,0.8298
BhS9,6800001-6825000,0.49264
BhS9,6825001-6850000,0.12596
BhS9,6850001-6875000,0.07764
BhS9,6875001-6900000,0.73344
BhS9,6900001-6925000,0.22568
BhS9,6925001-6950000,0.27068
BhS9,6950001-6975000,0.19188
BhS9,6975001-7000000,0.33204
BhS9,7000001-7025000,0.6114
BhS9,7025001-7050000,0.187
BhS9,7050001-7075000,0.33652
BhS9,7075001-7100000,0.32868
BhS9,7100001-7125000,0.5664
BhS9,7125001-7150000,0.35836
BhS9,7150001-7175000,0.33492
BhS9,7175001-7200000,0.65092
BhS9,7200001-7225000,0.3088
BhS9,7225001-7250000,0.2342
BhS9,7250001-7275000,0.15224
BhS9,7275001-7300000,0.39956
BhS9,7300001-7325000,0.4498
BhS9,7325001-7350000,0.16028
BhS9,7350001-7375000,0.61436
BhS9,7375001-7400000,0.4588
BhS9,7400001-7425000,0.36988
BhS9,7425001-7450000,0.85104
BhS9,7450001-7475000,0.375
BhS9,7475001-7500000,0.29916
BhS9,7500001-7525000,0.18788
BhS9,7525001-7550000,0.4862
BhS9,7550001-7575000,0.4314
BhS9,7575001-7600000,0.30424
BhS9,7600001-7625000,0.48756
BhS9,7625001-7650000,0.37044
BhS9,7650001-7675000,0.2056
BhS9,7675001-7700000,0.60516
BhS9,7700001-7725000,0.55796
BhS9,7725001-7750000,0.77252
BhS9,7750001-7775000,0.78964
BhS9,7775001-7800000,0.43544
BhS9,7800001-7825000,0.25768
BhS9,7825001-7850000,0.38856
BhS9,7850001-7875000,0.58924
BhS9,7875001-7900000,0.42224
BhS9,7900001-7925000,0.42436
BhS9,7925001-7950000,0.60652
BhS9,7950001-7975000,0.74108
BhS9,7975001-8000000,0.47888
BhS9,8000001-8025000,0.36348
BhS9,8025001-8050000,0.53692
BhS9,8050001-8075000,0.27988
BhS9,8075001-8100000,0.34372
BhS9,8100001-8125000,0.38484
BhS9,8125001-8150000,0.72336
BhS9,8150001-8175000,0.49224
BhS9,8175001-8200000,0.4386
BhS9,8200001-8225000,0.5678
BhS9,8225001-8250000,0.8388
BhS9,8250001-8275000,0.30824
BhS9,8275001-8300000,0.2668
BhS9,8300001-8325000,0.11784
BhS9,8325001-8350000,0.46772
BhS9,8350001-8375000,0.21008
BhS9,8375001-8400000,0.48
BhS9,8400001-8425000,0.52836
BhS9,8425001-8450000,0.69136
BhS9,8450001-8475000,0.37908
BhS9,8475001-8500000,0.18332
BhS9,8500001-8525000,0.3066
BhS9,8525001-8550000,0.64888
BhS9,8550001-8575000,0.41684
BhS9,8575001-8600000,0.66572
BhS9,8600001-8625000,0.60672
BhS9,8625001-8650000,0.57604
BhS9,8650001-8675000,0.4902
BhS9,8675001-8700000,0.62924
BhS9,8700001-8725000,0.1008
BhS9,8725001-8750000,0.46476
BhS9,8750001-8775000,0.83952
BhS9,8775001-8800000,0.34188
BhS9,8800001-8825000,0.52756
BhS9,8825001-8850000,0.5268
BhS9,8850001-8875000,0.34364
BhS9,8875001-8900000,0.3714
BhS9,8900001-8925000,0.24808
BhS9,8925001-8950000,0.58776
BhS9,8950001-8975000,0.46604
BhS9,8975001-9000000,0.56896
BhS9,9000001-9025000,0.52548
BhS9,9025001-9050000,0.55492
BhS9,9050001-9075000,0.53496
BhS9,9075001-9100000,0.76184
BhS9,9100001-9125000,0.41416
BhS9,9125001-9150000,0.51976
BhS9,9150001-9175000,0.43204
BhS9,9175001-9200000,0.37736
BhS9,9200001-9225000,0.7732
BhS9,9225001-9250000,0.3778
BhS9,9250001-9275000,0.39908
BhS9,9275001-9300000,0.469
BhS9,9300001-9325000,0.5166
BhS9,9325001-9350000,0.73556
BhS9,9350001-9375000,0.33368
BhS9,9375001-9400000,0.6998
BhS9,9400001-9425000,0.63788
BhS9,9425001-9450000,0.55492
BhS9,9450001-9475000,0.83308
BhS9,9475001-9500000,0.226
BhS9,9500001-9525000,0.6966
BhS9,9525001-9550000,0.16464
BhS9,9550001-9575000,0.55768
BhS9,9575001-9600000,0.41576
BhS9,9600001-9625000,0.5922
BhS9,9625001-9650000,0.7358
BhS9,9650001-9675000,0.65308
BhS9,9675001-9700000,0.56832
BhS9,9700001-9725000,0.62368
BhS9,9725001-9750000,0.63548
BhS9,9750001-9775000,0.66784
BhS9,9775001-9800000,0.65392
BhS9,9800001-9825000,0.521
BhS9,9825001-9850000,0.68776
BhS9,9850001-9875000,0.41904
BhS9,9875001-9900000,0.50808
BhS9,9900001-9925000,0.28912
BhS9,9925001-9950000,0.77856
BhS9,9950001-9975000,0.57892
BhS9,9975001-10000000,0.56416
BhS9,10000001-10025000,0.65536
BhS9,10025001-10050000,0.4696
BhS9,10050001-10075000,0.46724
BhS9,10075001-10100000,0.30656
BhS9,10100001-10125000,0.75852
BhS9,10125001-10150000,0.68604
BhS9,10150001-10175000,0.65864
BhS9,10175001-10200000,0.70532
BhS9,10200001-10225000,0.1478
BhS9,10225001-10250000,0.72764
BhS9,10250001-10275000,0.80164
BhS9,10275001-10300000,0.43144
BhS9,10300001-10325000,0.34908
BhS9,10325001-10350000,0.73088
BhS9,10350001-10375000,0.72524
BhS9,10375001-10400000,0.60484
BhS9,10400001-10425000,0.57704
BhS9,10425001-10450000,0.62204
BhS9,10450001-10475000,0.65356
BhS9,10475001-10500000,0.61652
BhS9,10500001-10525000,0.948
BhS9,10525001-10550000,0.19044
BhS9,10550001-10575000,0.65796
BhS9,10575001-10600000,0.58268
BhS9,10600001-10625000,0.71216
BhS9,10625001-10650000,0.63196
BhS9,10650001-10675000,0.773
BhS9,10675001-10700000,0.29556
BhS9,10700001-10725000,0.37896
BhS9,10725001-10750000,0.38764
BhS9,10750001-10775000,0.34944
BhS9,10775001-10800000,0.55988
BhS9,10800001-10825000,0.34316
BhS9,10825001-10850000,0.59328
BhS9,10850001-10875000,0.5056
BhS9,10875001-10900000,0.67928
BhS9,10900001-10925000,0.02172
